Date,Vehicle_Number,Previous_Node,Origin_Type,Vehicle_Size,Arrival_Time,Volume,Dock_Capacity,Required_Docks,Hour
2024-03-15,VH2587,PATX->NCRU,Longhaul,32ft,03:09,8699,1000,9,3
2024-03-15,VH2588,LJP->NCRU,Milkrun,24ft,21:42,1350,1000,2,21
2024-03-15,VH2589,KRL->NCRU,Milkrun,17ft,03:15,718,1000,1,3
2024-03-15,VH2590,LKOX->NCRU,Longhaul,32ft,05:58,7423,1000,8,5
2024-03-15,VH2591,GZBX->NCRU,Milkrun,24ft,01:17,974,1000,1,1
2024-03-15,VH2592,LJP->NCRU,Milkrun,24ft,23:12,721,1000,1,23
2024-03-15,VH2593,PNQX->NCRU,Longhaul,32ft,19:00,8011,1000,9,19
2024-03-15,VH2594,LKOX->NCRU,Longhaul,32ft,15:50,8810,1000,9,15
2024-03-15,VH2595,LJP->NCRU,Milkrun,14ft,07:14,1202,1000,2,7
2024-03-15,VH2596,KRL->NCRU,Milkrun,17ft,05:05,946,1000,1,5
2024-03-15,VH2597,NDLX->NCRU,Milkrun,24ft,21:06,1344,1000,2,21
2024-03-15,VH2598,NDLX->NCRU,Milkrun,24ft,13:56,1439,1000,2,13
2024-03-15,VH2599,GZBX->NCRU,Milkrun,17ft,15:59,1368,1000,2,15
2024-03-15,VH2600,PATX->NCRU,Longhaul,32ft,13:30,9442,1000,10,13
2024-03-15,VH2601,BLRX->NCRU,Longhaul,32ft,06:22,9424,1000,10,6
2024-03-15,VH2602,NDLX->NCRU,Milkrun,14ft,11:25,1296,1000,2,11
2024-03-15,VH2603,NDLX->NCRU,Milkrun,14ft,17:24,1151,1000,2,17
2024-03-15,VH2604,NDLX->NCRU,Milkrun,17ft,07:30,1444,1000,2,7
2024-03-15,VH2605,LJP->NCRU,Milkrun,24ft,11:30,1324,1000,2,11
2024-03-15,VH2606,ROHX->NCRU,Milkrun,24ft,17:08,1398,1000,2,17
2024-03-15,VH2607,LJP->NCRU,Milkrun,14ft,10:33,1324,1000,2,10
2024-03-15,VH2608,LKOX->NCRU,Longhaul,32ft,13:26,5842,1000,6,13
2024-03-15,VH2609,LKOX->NCRU,Longhaul,32ft,03:22,5467,1000,6,3
2024-03-15,VH2610,GZBX->NCRU,Milkrun,14ft,17:24,1430,1000,2,17
2024-03-15,VH2611,PNQX->NCRU,Longhaul,32ft,12:09,5505,1000,6,12
2024-03-15,VH2612,PNQX->NCRU,Longhaul,32ft,10:18,5575,1000,6,10
2024-03-15,VH2613,PNQX->NCRU,Longhaul,32ft,02:39,6881,1000,7,2
2024-03-15,VH2614,LJP->NCRU,Milkrun,17ft,14:53,1099,1000,2,14
2024-03-15,VH2615,ROHX->NCRU,Milkrun,17ft,14:43,1024,1000,2,14
2024-03-15,VH2616,NDLX->NCRU,Milkrun,17ft,12:32,1046,1000,2,12
2024-03-15,VH2617,LJP->NCRU,Milkrun,17ft,11:51,916,1000,1,11
2024-03-15,VH2618,GZBX->NCRU,Milkrun,14ft,15:23,1307,1000,2,15
2024-03-15,VH2619,BLRX->NCRU,Longhaul,32ft,13:00,8048,1000,9,13
2024-03-15,VH2620,PATX->NCRU,Longhaul,32ft,18:45,5250,1000,6,18
2024-03-15,VH2621,KRL->NCRU,Milkrun,17ft,06:16,785,1000,1,6
2024-03-15,VH2622,PNQX->NCRU,Longhaul,32ft,15:38,5599,1000,6,15
2024-03-15,VH2623,MJAX->NCRU,Longhaul,32ft,07:39,7153,1000,8,7
2024-03-15,VH2624,LJP->NCRU,Milkrun,24ft,09:20,1409,1000,2,9
2024-03-15,VH2625,ROHX->NCRU,Milkrun,14ft,20:25,747,1000,1,20
2024-03-15,VH2626,GZBX->NCRU,Milkrun,17ft,20:46,1138,1000,2,20
2024-03-16,VH2627,NDLX->NCRU,Milkrun,24ft,11:16,1474,1000,2,11
2024-03-16,VH2628,GZBX->NCRU,Milkrun,24ft,15:54,1267,1000,2,15
2024-03-16,VH2629,LJP->NCRU,Milkrun,24ft,15:46,720,1000,1,15
2024-03-16,VH2630,PATX->NCRU,Longhaul,32ft,09:31,8460,1000,9,9
2024-03-16,VH2631,LKOX->NCRU,Longhaul,32ft,20:41,7068,1000,8,20
2024-03-16,VH2632,KRL->NCRU,Milkrun,14ft,09:48,1191,1000,2,9
2024-03-16,VH2633,NDLX->NCRU,Milkrun,17ft,13:42,1221,1000,2,13
2024-03-16,VH2634,BLRX->NCRU,Longhaul,32ft,23:58,8755,1000,9,23
2024-03-16,VH2635,GZBX->NCRU,Milkrun,14ft,07:51,834,1000,1,7
2024-03-16,VH2636,ROHX->NCRU,Milkrun,24ft,20:30,1356,1000,2,20
2024-03-16,VH2637,GZBX->NCRU,Milkrun,24ft,01:57,1473,1000,2,1
2024-03-16,VH2638,KRL->NCRU,Milkrun,24ft,15:43,841,1000,1,15
2024-03-16,VH2639,NDLX->NCRU,Milkrun,24ft,09:28,1251,1000,2,9
2024-03-16,VH2640,PNQX->NCRU,Longhaul,32ft,12:44,5053,1000,6,12
2024-03-16,VH2641,KRL->NCRU,Milkrun,17ft,16:12,1260,1000,2,16
2024-03-16,VH2642,ROHX->NCRU,Milkrun,17ft,17:21,967,1000,1,17
2024-03-16,VH2643,LKOX->NCRU,Longhaul,32ft,07:52,6055,1000,7,7
2024-03-16,VH2644,NDLX->NCRU,Milkrun,24ft,11:55,1140,1000,2,11
2024-03-16,VH2645,HYDX->NCRU,Longhaul,32ft,03:43,6891,1000,7,3
2024-03-16,VH2646,GZBX->NCRU,Milkrun,17ft,16:20,793,1000,1,16
2024-03-16,VH2647,PATX->NCRU,Longhaul,32ft,13:53,8870,1000,9,13
2024-03-16,VH2648,PATX->NCRU,Longhaul,32ft,17:16,7979,1000,8,17
2024-03-16,VH2649,GZBX->NCRU,Milkrun,14ft,22:19,1492,1000,2,22
2024-03-16,VH2650,HYDX->NCRU,Longhaul,32ft,20:00,7079,1000,8,20
2024-03-16,VH2651,GZBX->NCRU,Milkrun,17ft,18:15,931,1000,1,18
2024-03-16,VH2652,LKOX->NCRU,Longhaul,32ft,18:30,6234,1000,7,18
2024-03-16,VH2653,GZBX->NCRU,Milkrun,14ft,03:42,1141,1000,2,3
2024-03-16,VH2654,BLRX->NCRU,Longhaul,32ft,13:05,9456,1000,10,13
2024-03-16,VH2655,KRL->NCRU,Milkrun,17ft,13:13,1068,1000,2,13
2024-03-16,VH2656,PNQX->NCRU,Longhaul,32ft,17:57,7633,1000,8,17
2024-03-16,VH2657,KRL->NCRU,Milkrun,17ft,17:54,840,1000,1,17
2024-03-16,VH2658,HYDX->NCRU,Longhaul,32ft,19:39,5975,1000,6,19
2024-03-16,VH2659,NDLX->NCRU,Milkrun,14ft,16:56,920,1000,1,16
2024-03-16,VH2660,PATX->NCRU,Longhaul,32ft,15:56,5852,1000,6,15
2024-03-16,VH2661,NDLX->NCRU,Milkrun,17ft,14:49,1080,1000,2,14
2024-03-16,VH2662,ROHX->NCRU,Milkrun,17ft,15:35,1035,1000,2,15
2024-03-16,VH2663,KRL->NCRU,Milkrun,24ft,14:22,883,1000,1,14
2024-03-16,VH2664,KRL->NCRU,Milkrun,24ft,23:44,828,1000,1,23
2024-03-16,VH2665,MJAX->NCRU,Longhaul,32ft,22:45,9483,1000,10,22
2024-03-16,VH2666,HYDX->NCRU,Longhaul,32ft,15:22,8890,1000,9,15
2024-03-16,VH2667,PATX->NCRU,Longhaul,32ft,13:11,7868,1000,8,13
2024-03-16,VH2668,LJP->NCRU,Milkrun,24ft,11:17,839,1000,1,11
2024-03-16,VH2669,NDLX->NCRU,Milkrun,14ft,00:21,776,1000,1,0
2024-03-16,VH2670,LKOX->NCRU,Longhaul,32ft,11:42,8761,1000,9,11
2024-03-16,VH2671,LJP->NCRU,Milkrun,24ft,00:37,1409,1000,2,0
2024-03-16,VH2672,LJP->NCRU,Milkrun,14ft,07:27,1423,1000,2,7
2024-03-16,VH2673,HYDX->NCRU,Longhaul,32ft,01:57,8037,1000,9,1
2024-03-16,VH2674,NDLX->NCRU,Milkrun,24ft,15:28,843,1000,1,15
2024-03-16,VH2675,HYDX->NCRU,Longhaul,32ft,03:04,5379,1000,6,3
2024-03-16,VH2676,PATX->NCRU,Longhaul,32ft,00:21,7483,1000,8,0
2024-03-16,VH2677,KRL->NCRU,Milkrun,14ft,05:49,1106,1000,2,5
2024-03-16,VH2678,HYDX->NCRU,Longhaul,32ft,16:56,5512,1000,6,16
2024-03-16,VH2679,GZBX->NCRU,Milkrun,24ft,11:35,968,1000,1,11
2024-03-16,VH2680,LJP->NCRU,Milkrun,14ft,15:41,1233,1000,2,15
2024-03-16,VH2681,LKOX->NCRU,Longhaul,32ft,16:45,6504,1000,7,16
2024-03-16,VH2682,LJP->NCRU,Milkrun,24ft,19:16,940,1000,1,19
2024-03-16,VH2683,PATX->NCRU,Longhaul,32ft,00:15,7599,1000,8,0
2024-03-16,VH2684,KRL->NCRU,Milkrun,14ft,14:59,1216,1000,2,14
2024-03-16,VH2685,KRL->NCRU,Milkrun,14ft,06:23,969,1000,1,6
2024-03-16,VH2686,NDLX->NCRU,Milkrun,14ft,11:21,1313,1000,2,11
2024-03-16,VH2687,MJAX->NCRU,Longhaul,32ft,16:24,9214,1000,10,16
2024-03-16,VH2688,KRL->NCRU,Milkrun,24ft,13:33,1436,1000,2,13
2024-03-16,VH2689,PNQX->NCRU,Longhaul,32ft,15:25,8653,1000,9,15
2024-03-16,VH2690,MJAX->NCRU,Longhaul,32ft,07:21,5313,1000,6,7
2024-03-16,VH2691,NDLX->NCRU,Milkrun,14ft,21:39,1465,1000,2,21
2024-03-16,VH2692,GZBX->NCRU,Milkrun,17ft,13:34,715,1000,1,13
2024-03-16,VH2693,LKOX->NCRU,Longhaul,32ft,16:09,5317,1000,6,16
2024-03-16,VH2694,ROHX->NCRU,Milkrun,17ft,07:09,930,1000,1,7
2024-03-16,VH2695,KRL->NCRU,Milkrun,24ft,16:41,1223,1000,2,16
2024-03-16,VH2696,ROHX->NCRU,Milkrun,17ft,18:39,814,1000,1,18
2024-03-16,VH2697,PNQX->NCRU,Longhaul,32ft,15:13,6972,1000,7,15
2024-03-16,VH2698,KRL->NCRU,Milkrun,24ft,14:42,947,1000,1,14
2024-03-16,VH2699,LKOX->NCRU,Longhaul,32ft,02:52,6469,1000,7,2
2024-03-16,VH2700,LJP->NCRU,Milkrun,17ft,16:35,716,1000,1,16
2024-03-16,VH2701,PATX->NCRU,Longhaul,32ft,12:33,7910,1000,8,12
2024-03-16,VH2702,KRL->NCRU,Milkrun,14ft,23:50,1427,1000,2,23
2024-03-16,VH2703,BLRX->NCRU,Longhaul,32ft,12:12,8817,1000,9,12
2024-03-16,VH2704,ROHX->NCRU,Milkrun,17ft,13:11,1328,1000,2,13
2024-03-16,VH2705,PATX->NCRU,Longhaul,32ft,13:53,7432,1000,8,13
2024-03-16,VH2706,GZBX->NCRU,Milkrun,24ft,15:16,1083,1000,2,15
2024-03-16,VH2707,NDLX->NCRU,Milkrun,17ft,16:31,1455,1000,2,16
2024-03-16,VH2708,LKOX->NCRU,Longhaul,32ft,05:30,7236,1000,8,5
2024-03-16,VH2709,GZBX->NCRU,Milkrun,17ft,15:22,743,1000,1,15
2024-03-16,VH2710,HYDX->NCRU,Longhaul,32ft,22:40,5972,1000,6,22
2024-03-16,VH2711,LKOX->NCRU,Longhaul,32ft,14:22,8523,1000,9,14
2024-03-16,VH2712,ROHX->NCRU,Milkrun,14ft,15:27,1455,1000,2,15
2024-03-16,VH2713,PNQX->NCRU,Longhaul,32ft,12:39,6674,1000,7,12
2024-03-16,VH2714,PATX->NCRU,Longhaul,32ft,13:36,9498,1000,10,13
2024-03-16,VH2715,ROHX->NCRU,Milkrun,24ft,13:43,822,1000,1,13
2024-03-16,VH2716,NDLX->NCRU,Milkrun,17ft,11:51,1058,1000,2,11
2024-03-16,VH2717,LJP->NCRU,Milkrun,24ft,16:47,1348,1000,2,16
2024-03-16,VH2718,PNQX->NCRU,Longhaul,32ft,14:56,6389,1000,7,14
2024-03-16,VH2719,ROHX->NCRU,Milkrun,14ft,18:37,1166,1000,2,18
2024-03-16,VH2720,LJP->NCRU,Milkrun,24ft,11:25,962,1000,1,11
2024-03-16,VH2721,PNQX->NCRU,Longhaul,32ft,18:12,8269,1000,9,18
2024-03-16,VH2722,KRL->NCRU,Milkrun,14ft,15:15,1439,1000,2,15
2024-03-16,VH2723,ROHX->NCRU,Milkrun,17ft,08:25,1336,1000,2,8
2024-03-16,VH2724,BLRX->NCRU,Longhaul,32ft,22:20,5077,1000,6,22
2024-03-16,VH2725,GZBX->NCRU,Milkrun,24ft,13:51,1360,1000,2,13
2024-03-16,VH2726,GZBX->NCRU,Milkrun,14ft,00:17,1498,1000,2,0
2024-03-16,VH2727,BLRX->NCRU,Longhaul,32ft,05:42,6118,1000,7,5
2024-03-16,VH2728,GZBX->NCRU,Milkrun,24ft,12:34,1108,1000,2,12
2024-03-16,VH2729,BLRX->NCRU,Longhaul,32ft,11:59,7755,1000,8,11
2024-03-16,VH2730,KRL->NCRU,Milkrun,17ft,12:38,1189,1000,2,12
2024-03-16,VH2731,KRL->NCRU,Milkrun,24ft,05:15,943,1000,1,5
2024-03-16,VH2732,PATX->NCRU,Longhaul,32ft,11:39,7869,1000,8,11
2024-03-16,VH2733,LJP->NCRU,Milkrun,14ft,15:56,1049,1000,2,15
2024-03-16,VH2734,LKOX->NCRU,Longhaul,32ft,03:14,6522,1000,7,3
2024-03-16,VH2735,GZBX->NCRU,Milkrun,14ft,06:47,1264,1000,2,6
2024-03-16,VH2736,GZBX->NCRU,Milkrun,24ft,02:01,1217,1000,2,2
2024-03-16,VH2737,GZBX->NCRU,Milkrun,14ft,12:25,1031,1000,2,12
2024-03-16,VH2738,BLRX->NCRU,Longhaul,32ft,14:18,6110,1000,7,14
2024-03-16,VH2739,LJP->NCRU,Milkrun,24ft,15:04,1122,1000,2,15
2024-03-16,VH2740,HYDX->NCRU,Longhaul,32ft,08:37,7918,1000,8,8
2024-03-16,VH2741,PATX->NCRU,Longhaul,32ft,01:59,5877,1000,6,1
2024-03-16,VH2742,PNQX->NCRU,Longhaul,32ft,15:11,5924,1000,6,15
2024-03-16,VH2743,LKOX->NCRU,Longhaul,32ft,15:05,8409,1000,9,15
2024-03-16,VH2744,NDLX->NCRU,Milkrun,17ft,10:25,903,1000,1,10
2024-03-16,VH2745,GZBX->NCRU,Milkrun,14ft,10:27,700,1000,1,10
2024-03-16,VH2746,PATX->NCRU,Longhaul,32ft,06:49,7587,1000,8,6
2024-03-16,VH2747,GZBX->NCRU,Milkrun,24ft,13:26,864,1000,1,13
2024-03-16,VH2748,KRL->NCRU,Milkrun,24ft,00:13,1437,1000,2,0
2024-03-16,VH2749,HYDX->NCRU,Longhaul,32ft,17:31,7979,1000,8,17
2024-03-16,VH2750,LJP->NCRU,Milkrun,17ft,11:51,737,1000,1,11
2024-03-16,VH2751,KRL->NCRU,Milkrun,24ft,18:39,1197,1000,2,18
2024-03-16,VH2752,ROHX->NCRU,Milkrun,14ft,16:10,1441,1000,2,16
2024-03-16,VH2753,PATX->NCRU,Longhaul,32ft,16:17,8202,1000,9,16
2024-03-16,VH2754,ROHX->NCRU,Milkrun,24ft,15:32,1297,1000,2,15
2024-03-16,VH2755,PATX->NCRU,Longhaul,32ft,08:40,9294,1000,10,8
2024-03-16,VH2756,ROHX->NCRU,Milkrun,14ft,18:44,870,1000,1,18
2024-03-16,VH2757,BLRX->NCRU,Longhaul,32ft,15:20,9106,1000,10,15
2024-03-16,VH2758,PATX->NCRU,Longhaul,32ft,12:37,6602,1000,7,12
2024-03-16,VH2759,LKOX->NCRU,Longhaul,32ft,13:45,5140,1000,6,13
2024-03-16,VH2760,HYDX->NCRU,Longhaul,32ft,19:10,7576,1000,8,19
2024-03-16,VH2761,LKOX->NCRU,Longhaul,32ft,15:10,5785,1000,6,15
2024-03-16,VH2762,BLRX->NCRU,Longhaul,32ft,15:26,7837,1000,8,15
2024-03-16,VH2763,NDLX->NCRU,Milkrun,24ft,21:26,1032,1000,2,21
2024-03-16,VH2764,NDLX->NCRU,Milkrun,17ft,05:04,1432,1000,2,5
2024-03-16,VH2765,ROHX->NCRU,Milkrun,17ft,07:03,1461,1000,2,7
2024-03-16,VH2766,NDLX->NCRU,Milkrun,14ft,16:04,1052,1000,2,16
2024-03-16,VH2767,GZBX->NCRU,Milkrun,14ft,13:18,1264,1000,2,13
2024-03-16,VH2768,KRL->NCRU,Milkrun,17ft,14:03,1310,1000,2,14
2024-03-16,VH2769,ROHX->NCRU,Milkrun,14ft,14:36,759,1000,1,14
2024-03-16,VH2770,PNQX->NCRU,Longhaul,32ft,12:06,8192,1000,9,12
2024-03-16,VH2771,ROHX->NCRU,Milkrun,17ft,17:41,1016,1000,2,17
2024-03-16,VH2772,LJP->NCRU,Milkrun,24ft,17:39,1206,1000,2,17
2024-03-16,VH2773,MJAX->NCRU,Longhaul,32ft,18:44,6907,1000,7,18
2024-03-16,VH2774,KRL->NCRU,Milkrun,24ft,05:41,712,1000,1,5
2024-03-16,VH2775,LJP->NCRU,Milkrun,17ft,02:59,815,1000,1,2
2024-03-16,VH2776,LKOX->NCRU,Longhaul,32ft,15:10,6134,1000,7,15
2024-03-16,VH2777,GZBX->NCRU,Milkrun,24ft,00:37,929,1000,1,0
2024-03-16,VH2778,ROHX->NCRU,Milkrun,17ft,15:04,1463,1000,2,15
2024-03-16,VH2779,PATX->NCRU,Longhaul,32ft,18:09,9270,1000,10,18
2024-03-16,VH2780,MJAX->NCRU,Longhaul,32ft,05:04,8144,1000,9,5
2024-03-16,VH2781,BLRX->NCRU,Longhaul,32ft,07:51,8441,1000,9,7
2024-03-16,VH2782,LJP->NCRU,Milkrun,24ft,17:06,1369,1000,2,17
2024-03-16,VH2783,GZBX->NCRU,Milkrun,24ft,15:22,871,1000,1,15
2024-03-16,VH2784,ROHX->NCRU,Milkrun,24ft,12:20,1219,1000,2,12
2024-03-16,VH2785,PATX->NCRU,Longhaul,32ft,18:17,8186,1000,9,18
2024-03-16,VH2786,LKOX->NCRU,Longhaul,32ft,15:43,7429,1000,8,15
2024-03-16,VH2787,PNQX->NCRU,Longhaul,32ft,17:54,6315,1000,7,17
2024-03-16,VH2788,ROHX->NCRU,Milkrun,14ft,21:47,893,1000,1,21
2024-03-16,VH2789,PNQX->NCRU,Longhaul,32ft,18:50,5751,1000,6,18
2024-03-16,VH2790,ROHX->NCRU,Milkrun,24ft,09:17,1360,1000,2,9
2024-03-16,VH2791,NDLX->NCRU,Milkrun,24ft,05:17,708,1000,1,5
2024-03-16,VH2792,MJAX->NCRU,Longhaul,32ft,11:31,8272,1000,9,11
2024-03-16,VH2793,PNQX->NCRU,Longhaul,32ft,18:55,8647,1000,9,18
2024-03-16,VH2794,LKOX->NCRU,Longhaul,32ft,11:03,8341,1000,9,11
2024-03-16,VH2795,KRL->NCRU,Milkrun,24ft,17:30,812,1000,1,17
2024-03-16,VH2796,MJAX->NCRU,Longhaul,32ft,15:34,7303,1000,8,15
2024-03-16,VH2797,ROHX->NCRU,Milkrun,24ft,19:59,1051,1000,2,19
2024-03-16,VH2798,PNQX->NCRU,Longhaul,32ft,11:46,9320,1000,10,11
2024-03-16,VH2799,KRL->NCRU,Milkrun,24ft,04:40,1342,1000,2,4
2024-03-16,VH2800,GZBX->NCRU,Milkrun,14ft,14:46,1264,1000,2,14
2024-03-16,VH2801,LJP->NCRU,Milkrun,24ft,07:26,1357,1000,2,7
2024-03-16,VH2802,NDLX->NCRU,Milkrun,24ft,06:06,731,1000,1,6
2024-03-16,VH2803,ROHX->NCRU,Milkrun,14ft,20:47,1299,1000,2,20
2024-03-16,VH2804,BLRX->NCRU,Longhaul,32ft,16:04,5120,1000,6,16
2024-03-16,VH2805,BLRX->NCRU,Longhaul,32ft,04:15,7170,1000,8,4
2024-03-16,VH2806,HYDX->NCRU,Longhaul,32ft,03:46,7719,1000,8,3
2024-03-16,VH2807,HYDX->NCRU,Longhaul,32ft,16:08,5654,1000,6,16
2024-03-16,VH2808,ROHX->NCRU,Milkrun,14ft,21:08,917,1000,1,21
2024-03-16,VH2809,GZBX->NCRU,Milkrun,14ft,17:39,1217,1000,2,17
2024-03-16,VH2810,BLRX->NCRU,Longhaul,32ft,15:27,7792,1000,8,15
2024-03-16,VH2811,ROHX->NCRU,Milkrun,17ft,11:55,1435,1000,2,11
2024-03-16,VH2812,PNQX->NCRU,Longhaul,32ft,02:28,6087,1000,7,2
2024-03-16,VH2813,BLRX->NCRU,Longhaul,32ft,15:06,5505,1000,6,15
2024-03-16,VH2814,HYDX->NCRU,Longhaul,32ft,18:42,7936,1000,8,18
2024-03-16,VH2815,LKOX->NCRU,Longhaul,32ft,12:41,5485,1000,6,12
2024-03-16,VH2816,NDLX->NCRU,Milkrun,17ft,18:52,1111,1000,2,18
2024-03-16,VH2817,LKOX->NCRU,Longhaul,32ft,02:03,8421,1000,9,2
2024-03-16,VH2818,MJAX->NCRU,Longhaul,32ft,15:35,7555,1000,8,15
2024-03-16,VH2819,PNQX->NCRU,Longhaul,32ft,12:06,6086,1000,7,12
2024-03-16,VH2820,GZBX->NCRU,Milkrun,17ft,14:37,861,1000,1,14
2024-03-16,VH2821,KRL->NCRU,Milkrun,14ft,17:39,1276,1000,2,17
2024-03-16,VH2822,ROHX->NCRU,Milkrun,24ft,18:19,1169,1000,2,18
2024-03-16,VH2823,NDLX->NCRU,Milkrun,24ft,15:22,869,1000,1,15
2024-03-16,VH2824,PATX->NCRU,Longhaul,32ft,15:34,8706,1000,9,15
2024-03-16,VH2825,KRL->NCRU,Milkrun,17ft,03:42,1381,1000,2,3
2024-03-16,VH2826,LJP->NCRU,Milkrun,14ft,18:30,1438,1000,2,18
2024-03-16,VH2827,LKOX->NCRU,Longhaul,32ft,18:03,6220,1000,7,18
2024-03-16,VH2828,ROHX->NCRU,Milkrun,14ft,13:24,1216,1000,2,13
2024-03-16,VH2829,LJP->NCRU,Milkrun,24ft,23:53,1492,1000,2,23
2024-03-16,VH2830,PATX->NCRU,Longhaul,32ft,22:38,5083,1000,6,22
2024-03-16,VH2831,PNQX->NCRU,Longhaul,32ft,23:18,7360,1000,8,23
2024-03-16,VH2832,MJAX->NCRU,Longhaul,32ft,09:52,5878,1000,6,9
2024-03-16,VH2833,KRL->NCRU,Milkrun,14ft,15:56,760,1000,1,15
2024-03-16,VH2834,LJP->NCRU,Milkrun,24ft,12:46,926,1000,1,12
2024-03-16,VH2835,PATX->NCRU,Longhaul,32ft,13:28,5957,1000,6,13
2024-03-16,VH2836,NDLX->NCRU,Milkrun,24ft,17:40,1201,1000,2,17
2024-03-16,VH2837,GZBX->NCRU,Milkrun,17ft,16:52,1325,1000,2,16
2024-03-16,VH2838,KRL->NCRU,Milkrun,17ft,22:16,1222,1000,2,22
2024-03-16,VH2839,NDLX->NCRU,Milkrun,24ft,14:59,890,1000,1,14
2024-03-16,VH2840,MJAX->NCRU,Longhaul,32ft,09:32,6414,1000,7,9
2024-03-16,VH2841,PNQX->NCRU,Longhaul,32ft,00:20,7675,1000,8,0
2024-03-16,VH2842,MJAX->NCRU,Longhaul,32ft,06:56,9029,1000,10,6
2024-03-16,VH2843,KRL->NCRU,Milkrun,24ft,17:00,1464,1000,2,17
2024-03-16,VH2844,PNQX->NCRU,Longhaul,32ft,12:44,5531,1000,6,12
2024-03-16,VH2845,ROHX->NCRU,Milkrun,17ft,12:22,1257,1000,2,12
2024-03-16,VH2846,GZBX->NCRU,Milkrun,17ft,14:07,1188,1000,2,14
2024-03-17,VH2847,ROHX->NCRU,Milkrun,24ft,18:23,1350,1000,2,18
2024-03-17,VH2848,PATX->NCRU,Longhaul,32ft,02:39,6788,1000,7,2
2024-03-17,VH2849,PNQX->NCRU,Longhaul,32ft,09:15,6800,1000,7,9
2024-03-17,VH2850,NDLX->NCRU,Milkrun,24ft,05:09,1474,1000,2,5
2024-03-17,VH2851,ROHX->NCRU,Milkrun,14ft,12:20,1349,1000,2,12
2024-03-17,VH2852,LJP->NCRU,Milkrun,17ft,17:15,1323,1000,2,17
2024-03-17,VH2853,KRL->NCRU,Milkrun,17ft,14:28,779,1000,1,14
2024-03-17,VH2854,LJP->NCRU,Milkrun,24ft,14:00,1458,1000,2,14
2024-03-17,VH2855,LJP->NCRU,Milkrun,17ft,18:33,1207,1000,2,18
2024-03-17,VH2856,PNQX->NCRU,Longhaul,32ft,12:35,5277,1000,6,12
2024-03-17,VH2857,KRL->NCRU,Milkrun,17ft,06:20,776,1000,1,6
2024-03-17,VH2858,ROHX->NCRU,Milkrun,14ft,03:09,1342,1000,2,3
2024-03-17,VH2859,ROHX->NCRU,Milkrun,17ft,17:28,959,1000,1,17
2024-03-17,VH2860,LKOX->NCRU,Longhaul,32ft,00:26,6390,1000,7,0
2024-03-17,VH2861,BLRX->NCRU,Longhaul,32ft,20:54,6420,1000,7,20
2024-03-17,VH2862,PNQX->NCRU,Longhaul,32ft,12:07,6962,1000,7,12
2024-03-17,VH2863,LJP->NCRU,Milkrun,14ft,15:50,1351,1000,2,15
2024-03-17,VH2864,HYDX->NCRU,Longhaul,32ft,08:05,7270,1000,8,8
2024-03-17,VH2865,ROHX->NCRU,Milkrun,17ft,23:20,1003,1000,2,23
2024-03-17,VH2866,BLRX->NCRU,Longhaul,32ft,18:07,6309,1000,7,18
2024-03-17,VH2867,ROHX->NCRU,Milkrun,14ft,19:44,705,1000,1,19
2024-03-17,VH2868,NDLX->NCRU,Milkrun,14ft,16:10,1256,1000,2,16
2024-03-17,VH2869,KRL->NCRU,Milkrun,17ft,12:07,1193,1000,2,12
2024-03-17,VH2870,MJAX->NCRU,Longhaul,32ft,16:05,5919,1000,6,16
2024-03-17,VH2871,NDLX->NCRU,Milkrun,14ft,15:23,1309,1000,2,15
2024-03-17,VH2872,MJAX->NCRU,Longhaul,32ft,19:08,8242,1000,9,19
2024-03-17,VH2873,MJAX->NCRU,Longhaul,32ft,06:42,7821,1000,8,6
2024-03-17,VH2874,LJP->NCRU,Milkrun,24ft,15:26,1365,1000,2,15
2024-03-17,VH2875,PNQX->NCRU,Longhaul,32ft,11:24,7501,1000,8,11
2024-03-17,VH2876,PATX->NCRU,Longhaul,32ft,13:26,7258,1000,8,13
2024-03-17,VH2877,LJP->NCRU,Milkrun,14ft,15:43,1096,1000,2,15
2024-03-17,VH2878,GZBX->NCRU,Milkrun,17ft,11:23,747,1000,1,11
2024-03-17,VH2879,ROHX->NCRU,Milkrun,14ft,15:06,1426,1000,2,15
2024-03-17,VH2880,ROHX->NCRU,Milkrun,17ft,17:43,901,1000,1,17
2024-03-17,VH2881,GZBX->NCRU,Milkrun,17ft,07:34,1324,1000,2,7
2024-03-17,VH2882,NDLX->NCRU,Milkrun,14ft,10:03,787,1000,1,10
2024-03-17,VH2883,PATX->NCRU,Longhaul,32ft,05:16,9382,1000,10,5
2024-03-17,VH2884,NDLX->NCRU,Milkrun,14ft,15:17,760,1000,1,15
2024-03-17,VH2885,MJAX->NCRU,Longhaul,32ft,03:25,7986,1000,8,3
2024-03-17,VH2886,GZBX->NCRU,Milkrun,24ft,01:32,944,1000,1,1
2024-03-17,VH2887,HYDX->NCRU,Longhaul,32ft,17:04,8522,1000,9,17
2024-03-17,VH2888,LJP->NCRU,Milkrun,24ft,15:46,1492,1000,2,15
2024-03-17,VH2889,HYDX->NCRU,Longhaul,32ft,10:20,9054,1000,10,10
2024-03-17,VH2890,GZBX->NCRU,Milkrun,17ft,17:32,1075,1000,2,17
2024-03-17,VH2891,BLRX->NCRU,Longhaul,32ft,02:10,8781,1000,9,2
2024-03-17,VH2892,BLRX->NCRU,Longhaul,32ft,13:36,6391,1000,7,13
